date,portfolio,btc_price,is_invested,btc_nav,portfolio_nav,portfolio_return,btc_return
2023-01-29,100000.0,23774.56640625,False,1.4300422190165671,1.0,0.0,0.03228143207915779
2023-01-30,100000.0,22840.138671875,False,1.373836310233938,1.0,0.0,-0.03930367092328346
2023-01-31,100000.0,23139.283203125,False,1.3918298795788224,1.0,0.0,0.013097316769725253
2023-02-01,100000.0,23723.76953125,False,1.426986782605958,1.0,0.0,0.025259482888651652
2023-02-02,100000.0,23471.87109375,False,1.411835069873371,1.0,0.0,-0.010617976926819761
2023-02-03,100000.0,23449.322265625,False,1.4104787559176466,1.0,0.0,-0.0009606745041728093
2023-02-04,100000.0,23331.84765625,False,1.4034126480358824,1.0,0.0,-0.005009723012217249
2023-02-05,100000.0,22955.666015625,False,1.3807852899204784,1.0,0.0,-0.016123096900310552
2023-02-06,100000.0,22760.109375,False,1.3690225411273278,1.0,0.0,-0.008518883333286431
2023-02-07,100000.0,23264.291015625,False,1.3993491102780167,1.0,0.0,0.0221519867201867
2023-02-08,100000.0,22939.3984375,False,1.3798067936937803,1.0,0.0,-0.013965290320121615
2023-02-09,100000.0,21819.0390625,False,1.3124170806978022,1.0,0.0,-0.04883996317743444
2023-02-10,100000.0,21651.18359375,False,1.3023205597811383,1.0,0.0,-0.007693073387383564
2023-02-11,100000.0,21870.875,False,1.3155350168073674,1.0,0.0,0.010146854341645195
2023-02-12,100000.0,21788.203125,False,1.3105622963987134,1.0,0.0,-0.003779998514005456
2023-02-13,100000.0,21808.1015625,False,1.3117591891298457,1.0,0.0,0.0009132665684197239
2023-02-14,100000.0,22220.8046875,False,1.3365833176790385,1.0,0.0,0.018924303145655852
2023-02-15,100000.0,24307.841796875,False,1.4621187797380206,1.0,0.0,0.09392266116037806
2023-02-16,100000.0,23623.474609375,False,1.420954034408434,1.0,0.0,-0.028154173176657027
2023-02-17,100000.0,24565.6015625,False,1.4776230518626496,1.0,0.0,0.039880964536483265
2023-02-18,100000.0,24641.27734375,False,1.4821749566290858,1.0,0.0,0.0030805588480080637
2023-02-19,100000.0,24327.642578125,False,1.463309798437296,1.0,0.0,-0.012728023845912761
2023-02-20,99800.0,24829.1484375,True,1.49347541911511,0.998,-0.0020000000000000018,0.020614650916729094
2023-02-21,98221.17286858219,24436.353515625,True,1.469848770700235,0.9822117286858218,-0.015819911136451092,-0.015819911136451092
2023-02-22,97226.31496310253,24188.84375,True,1.454961036959291,0.9722631496310253,-0.010128752044233358,-0.010128752044233469
2023-02-23,96256.20976605432,23947.4921875,True,1.4404437196672337,0.9625620976605432,-0.009977804850635041,-0.00997780485063493
2023-02-24,93244.15920866698,23198.126953125,True,1.3953693362144284,0.9324415920866699,-0.031292012896705246,-0.03129201289670536
2023-02-25,93152.70843146491,23175.375,True,1.3940008042724419,0.9315270843146491,-0.0009807668166905703,-0.0009807668166904593
2023-02-26,94703.57198932327,23561.212890625,True,1.4172089866578415,0.9470357198932328,0.01664861477430235,0.01664861477430235
2023-02-27,94549.45831370701,23522.87109375,True,1.4149027242702426,0.9454945831370701,-0.0016273269569350157,-0.0016273269569350157
2023-02-28,93040.07693515465,23147.353515625,True,1.3923153095714647,0.9304007693515465,-0.01596393470118429,-0.01596393470118429
2023-03-01,95046.58502119641,23646.55078125,True,1.422342068136185,0.9504658502119642,0.02156606219747892,0.02156606219747892
2023-03-02,94358.91819751923,23475.466796875,True,1.412051351726337,0.9435891819751924,-0.007235050302163093,-0.007235050302163093
2023-03-03,89706.3323598681,22362.6796875,False,1.3451171111605313,0.897063323598681,-0.0493073249092576,-0.047402129167592566
2023-03-04,89706.3323598681,22353.349609375,False,1.344555906156937,0.897063323598681,0.0,-0.0004172164631153219
2023-03-05,89706.3323598681,22435.513671875,False,1.349498081599936,0.897063323598681,0.0,0.0036756935285233716
2023-03-06,89706.3323598681,22429.7578125,False,1.3491518661622988,0.897063323598681,0.0,-0.00025655126328649747
2023-03-07,89706.3323598681,22219.76953125,False,1.336521052941357,0.897063323598681,0.0,-0.00936203961743054
2023-03-08,89706.3323598681,21718.080078125,False,1.3063443890836521,0.897063323598681,0.0,-0.02257851740628647
2023-03-09,89706.3323598681,20363.021484375,False,1.2248374978456988,0.897063323598681,0.0,-0.06239311158608574
2023-03-10,89706.3323598681,20187.244140625,False,1.214264475464815,0.897063323598681,0.0,-0.008632183779056501
2023-03-11,89706.3323598681,20632.41015625,False,1.2410412496838303,0.897063323598681,0.0,0.022051846825845045
2023-03-12,89706.3323598681,22163.94921875,False,1.333163456332036,0.897063323598681,0.0,0.07422977009964415
2023-03-13,89526.91969514836,24197.533203125,True,1.455483708313905,0.8952691969514837,-0.0020000000000000018,0.09175187888693825
2023-03-14,91556.43183769239,24746.07421875,True,1.4884784976952061,0.9155643183769239,0.022669294883089774,0.022669294883089997
2023-03-15,90187.07316255698,24375.9609375,True,1.466216151919381,0.9018707316255697,-0.014956444322371087,-0.014956444322371198
2023-03-16,92691.22665149474,25052.7890625,True,1.5069274219896263,0.9269122665149474,0.027766213062754286,0.027766213062754286
2023-03-17,101464.05959022023,27423.9296875,True,1.6495517350069155,1.0146405959022022,0.0946457745317153,0.0946457745317153
2023-03-18,99769.34653145386,26965.87890625,True,1.6219999410247201,0.9976934653145386,-0.0167025946488909,-0.01670259464889101
2023-03-19,103738.51970588834,28038.67578125,True,1.6865287655451848,1.0373851970588834,0.039783493752594046,0.039783493752594046
2023-03-20,102734.23807445003,27767.236328125,True,1.6702016590380615,1.0273423807445003,-0.00968089417783835,-0.00968089417783835
2023-03-21,104245.91761369373,28175.81640625,True,1.6947777859622621,1.0424591761369373,0.01471446683770794,0.014714466837708162
2023-03-22,101033.05752782497,27307.4375,True,1.6425447198856302,1.0103305752782497,-0.030820008681536337,-0.030820008681536337
2023-03-23,104831.06990067179,28333.97265625,True,1.7042908980349132,1.048310699006718,0.037591779025403005,0.037591779025403005
2023-03-24,101720.66349397678,27493.28515625,True,1.6537234724315826,1.017206634939768,-0.02967065403073854,-0.02967065403073854
2023-03-25,101725.92419918475,27494.70703125,True,1.653808998335417,1.0172592419918476,5.17171735541222e-05,5.17171735541222e-05
2023-03-26,103574.44784909328,27994.330078125,True,1.6838613676790326,1.0357444784909329,0.018171608313816145,0.018171608313816145
2023-03-27,100413.15423625201,27139.888671875,True,1.6324666434289967,1.0041315423625201,-0.030521945117653382,-0.03052194511765316
2023-03-28,100887.62937904715,27268.130859375,True,1.6401804220632865,1.0088762937904716,0.004725228944395088,0.004725228944394866
2023-03-29,104884.60191190886,28348.44140625,True,1.70516119459481,1.0488460191190887,0.03961806375531518,0.0396180637553154
2023-03-30,103719.60140062124,28033.5625,True,1.6862212012371651,1.0371960140062124,-0.0111074503792854,-0.0111074503792854
2023-03-31,105365.73965113495,28478.484375,True,1.7129832903765383,1.0536573965113496,0.015871042968584437,0.015871042968584437
2023-04-01,105116.18856095392,28411.03515625,True,1.7089262140537151,1.0511618856095393,-0.0023684272611504964,-0.0023684272611504964
2023-04-02,104332.83486951981,28199.30859375,True,1.696190843065723,1.043328348695198,-0.007452264985615131,-0.007452264985614909
2023-04-03,102819.27650698755,27790.220703125,True,1.6715841711758672,1.0281927650698754,-0.014507018470504951,-0.014507018470504951
2023-04-04,104217.33059473398,28168.08984375,True,1.6943130325617557,1.04217330594734,0.0135971982612757,0.0135971982612757
2023-04-05,104253.93874388719,28177.984375,True,1.6949081894694822,1.042539387438872,0.000351267384649967,0.000351267384649967
2023-04-06,103758.73873497058,28044.140625,True,1.6868574763678887,1.037587387349706,-0.004749940528703922,-0.004749940528704033
2023-04-07,103321.11743360487,27925.859375,True,1.6797428489829878,1.0332111743360488,-0.004217681389550365,-0.004217681389550476
2023-04-08,103402.27537342717,27947.794921875,True,1.6810622740186518,1.0340227537342717,0.0007854922772629891,0.0007854922772632111
2023-04-09,104827.6591137787,28333.05078125,True,1.7042354471741854,1.048276591137787,0.013784839213681677,0.013784839213681899
2023-04-10,109711.1833203203,29652.98046875,True,1.783629331672627,1.097111833203203,0.046586218254106804,0.04658621825410658
2023-04-11,111864.77728858676,30235.05859375,True,1.8186413810741748,1.1186477728858677,0.019629666758571807,0.019629666758571807
2023-04-12,111509.571293398,30139.052734375,True,1.8128666203557995,1.11509571293398,-0.003175315803583212,-0.003175315803583323
2023-04-13,112471.57940084374,30399.06640625,True,1.8285064651356826,1.1247157940084374,0.008627134839524597,0.00862713483952482
2023-04-14,112792.10665387177,30485.69921875,True,1.8337174362764466,1.1279210665387178,0.002849851088920108,0.002849851088919886
2023-04-15,112173.48240738372,30318.49609375,True,1.8236601538925858,1.1217348240738372,-0.005484641300179449,-0.005484641300179338
2023-04-16,112161.86260796833,30315.35546875,True,1.8234712450280726,1.1216186260796832,-0.00010358775680330279,-0.00010358775680330279
2023-04-17,108941.85576735962,29445.044921875,True,1.771121990601314,1.0894185576735962,-0.028708571396173888,-0.028708571396173888
2023-04-18,112465.97906219515,30397.552734375,True,1.8284154176419027,1.1246597906219515,0.032348662229154,0.032348662229154
2023-04-19,106639.20607611974,28822.6796875,True,1.7336866680975809,1.0663920607611974,-0.0518092051895368,-0.0518092051895368
2023-04-20,104505.54208719882,28245.98828125,True,1.6989986302932516,1.0450554208719882,-0.020008250880993006,-0.020008250880993006
2023-04-21,100920.11134320895,27276.91015625,True,1.6407084975272088,1.0092011134320895,-0.034308522518338824,-0.034308522518338824
2023-04-22,102920.2054488002,27817.5,True,1.673225023234733,1.029202054488002,0.019818587979846036,0.019818587979846036
2023-04-23,102083.61602210914,27591.384765625,True,1.6596241723929666,1.0208361602210914,-0.008128524647254554,-0.008128524647254443
2023-04-24,101839.26060094532,27525.33984375,True,1.6556515646482435,1.0183926060094532,-0.002393679129772286,-0.002393679129772508
2023-04-25,104733.48670956143,28307.59765625,True,1.702704439511041,1.0473348670956144,0.02841955147295372,0.02841955147295394
2023-04-26,105159.35091288683,28422.701171875,True,1.709627925899323,1.0515935091288684,0.004066170397882152,0.00406617039788193
2023-04-27,109048.19716549202,29473.787109375,True,1.772850835657394,1.0904819716549201,0.03698050833184263,0.036980508331842854
2023-04-28,108554.17503425246,29340.26171875,True,1.7648192718996536,1.0855417503425246,-0.00453030993708059,-0.00453030993708059
2023-04-29,108214.62830854948,29248.48828125,True,1.7592990917219502,1.0821462830854949,-0.0031279011203009244,-0.0031279011203008134
2023-04-30,108289.80291882207,29268.806640625,True,1.7605212427900665,1.0828980291882206,0.000694680667924441,0.000694680667924441
2023-05-01,103726.34517667076,28091.568359375,False,1.6897102586794401,1.0372634517667076,-0.04214115843919519,-0.04022160164248023
2023-05-02,103518.89248631742,28680.537109375,True,1.7251367797688004,1.0351889248631743,-0.0020000000000000018,0.020966033026897257
2023-05-03,104694.72483344247,29006.30859375,True,1.7447319626397477,1.0469472483344247,0.011358625646815668,0.01135862564681589
2023-05-04,104122.2859818507,28847.7109375,True,1.7351922999431042,1.041222859818507,-0.005467695268338124,-0.005467695268338013
2023-05-05,106600.75121824979,29534.384765625,True,1.7764957899051472,1.066007512182498,0.023803407820215394,0.023803407820215172
2023-05-06,104327.70328310599,28904.623046875,True,1.7386155682285835,1.0432770328310599,-0.021323001096775207,-0.021323001096774985
2023-05-07,102499.35678419376,28454.978515625,False,1.7115694109086175,1.0249935678419375,-0.017525033537360568,-0.015556145829018653
2023-05-08,102499.35678419376,27694.2734375,False,1.665812934876606,1.0249935678419375,0.0,-0.026733637409259825
2023-05-09,102499.35678419376,27658.775390625,False,1.6636777242966758,1.0249935678419375,0.0,-0.0012817829272578907
2023-05-10,102499.35678419376,27621.755859375,False,1.6614509963004171,1.0249935678419375,0.0,-0.0013384371045780386
2023-05-11,102499.35678419376,27000.7890625,False,1.6240997899328726,1.0249935678419375,0.0,-0.022481076150133283
2023-05-12,102499.35678419376,26804.990234375,False,1.6123224735407171,1.0249935678419375,0.0,-0.007251596524522896
2023-05-13,102499.35678419376,26784.078125,False,1.6110646083589117,1.0249935678419375,0.0,-0.0007801573211611013
2023-05-14,102499.35678419376,26930.638671875,False,1.6198802378888917,1.0249935678419375,0.0,0.005471927993601522
2023-05-15,102499.35678419376,27192.693359375,False,1.635642849934581,1.0249935678419375,0.0,0.009730726801280065
2023-05-16,102499.35678419376,27036.650390625,False,1.62625685191131,1.0249935678419375,0.0,-0.005738415341494774
2023-05-17,102499.35678419376,27398.802734375,False,1.6480403466101725,1.0249935678419375,0.0,0.013394867282656264
2023-05-18,102499.35678419376,26832.208984375,False,1.6139596836998318,1.0249935678419375,0.0,-0.02067950762275983
2023-05-19,102499.35678419376,26890.12890625,False,1.617443571994073,1.0249935678419375,0.0,0.0021585968530855038
2023-05-20,102499.35678419376,27129.5859375,False,1.6318469330681091,1.0249935678419375,0.0,0.008905016115201336
2023-05-21,102499.35678419376,26753.826171875,False,1.6092449507703264,1.0249935678419375,0.0,-0.013850552916312875
2023-05-22,102499.35678419376,26851.27734375,False,1.6151066471601816,1.0249935678419375,0.0,0.0036425134576618667
2023-05-23,102499.35678419376,27225.7265625,False,1.6376297999504468,1.0249935678419375,0.0,0.013945303754316907
2023-05-24,102499.35678419376,26334.818359375,False,1.5840415947244615,1.0249935678419375,0.0,-0.032723027651064274
2023-05-25,102499.35678419376,26476.20703125,False,1.5925461355273078,1.0249935678419375,0.0,0.005368887301425707
2023-05-26,102499.35678419376,26719.291015625,False,1.6071676581445038,1.0249935678419375,0.0,0.009181223884829226
2023-05-27,102499.35678419376,26868.353515625,False,1.6161337803706537,1.0249935678419375,0.0,0.005578834405180588
2023-05-28,102499.35678419376,28085.646484375,False,1.6893540573876464,1.0249935678419375,0.0,0.0453058267244435
2023-05-29,102499.35678419376,27745.884765625,False,1.6689173607129006,1.0249935678419375,0.0,-0.0120973437068298
2023-05-30,102499.35678419376,27702.349609375,False,1.6662987173111596,1.0249935678419375,0.0,-0.0015690671469931194
2023-05-31,102499.35678419376,27219.658203125,False,1.637264787610868,1.0249935678419375,0.0,-0.01742420455507676
2023-06-01,102499.35678419376,26819.97265625,False,1.6132236675081806,1.0249935678419375,0.0,-0.014683709247646282
2023-06-02,102499.35678419376,27249.58984375,False,1.6390651783749632,1.0249935678419375,0.0,0.01601855426947596
2023-06-03,102499.35678419376,27075.12890625,False,1.6285713379435085,1.0249935678419375,0.0,-0.0064023326039167605
2023-06-04,102499.35678419376,27119.06640625,False,1.6312141823564994,1.0249935678419375,0.0,0.001622799291266075
2023-06-05,102499.35678419376,25760.09765625,False,1.5494720948830016,1.0249935678419375,0.0,-0.05011119223804861
2023-06-06,102499.35678419376,27238.783203125,False,1.6384151580096948,1.0249935678419375,0.0,0.05740217163020889
2023-06-07,102499.35678419376,26345.998046875,False,1.5847140538914228,1.0249935678419375,0.0,-0.03277624957004599
2023-06-08,102499.35678419376,26508.216796875,False,1.5944715256893147,1.0249935678419375,0.0,0.0061572444403654725
2023-06-09,102499.35678419376,26480.375,False,1.592796839206954,1.0249935678419375,0.0,-0.0010503081775867784
2023-06-10,102499.35678419376,25851.240234375,False,1.5549543288149106,1.0249935678419375,0.0,-0.02375852931180167
2023-06-11,102499.35678419376,25940.16796875,False,1.5603033397043082,1.0249935678419375,0.0,0.0034399794195076883
2023-06-12,102499.35678419376,25902.5,False,1.558037608136521,1.0249935678419375,0.0,-0.001452109670044388
2023-06-13,102499.35678419376,25918.728515625,False,1.5590137547504763,1.0249935678419375,0.0,0.0006265231396582749
2023-06-14,102499.35678419376,25124.67578125,False,1.5112514143200204,1.0249935678419375,0.0,-0.030636253390914026
2023-06-15,102499.35678419376,25576.39453125,False,1.5384223360766236,1.0249935678419375,0.0,0.01797908772765555
2023-06-16,102499.35678419376,26327.462890625,False,1.5835991626450108,1.0249935678419375,0.0,0.029365685552642073
2023-06-17,102499.35678419376,26510.67578125,False,1.5946194338114679,1.0249935678419375,0.0,0.006959002900740696
2023-06-18,102499.35678419376,26336.212890625,False,1.584125475899376,1.0249935678419375,0.0,-0.006580854145875614
2023-06-19,102499.35678419376,26851.029296875,False,1.6150917271192655,1.0249935678419375,0.0,0.019547852547670663
2023-06-20,102294.35807062537,28327.48828125,True,1.7039008623196246,1.0229435807062537,-0.0020000000000000018,0.05498705349618871
2023-06-21,108432.59479723556,30027.296875,True,1.806144495779567,1.0843259479723557,0.06000562340273241,0.06000562340273241
2023-06-22,108017.25795513178,29912.28125,True,1.7992262960199557,1.0801725795513177,-0.0038303689299371557,-0.0038303689299372667
2023-06-23,110845.45302015159,30695.46875,True,1.8463350916660293,1.1084545302015159,0.02618280743799839,0.02618280743799839
2023-06-24,110315.43445931718,30548.6953125,True,1.8375066567466016,1.1031543445931717,-0.0047815994828227515,-0.0047815994828226405
2023-06-25,110068.31157734407,30480.26171875,True,1.8333903701826624,1.1006831157734407,-0.002240147837737405,-0.002240147837737516
2023-06-26,109313.11200581396,30271.130859375,True,1.8208111309614228,1.0931311200581397,-0.006861189753050945,-0.006861189753050945
2023-06-27,110819.0748142443,30688.1640625,True,1.845895714083144,1.1081907481424431,0.013776598074988877,0.013776598074988655
2023-06-28,108645.4683295066,30086.24609375,True,1.809690296369578,1.0864546832950661,-0.01961401038928645,-0.01961401038928634
2023-06-29,109942.24632269518,30445.3515625,True,1.8312905212745099,1.0994224632269518,0.011935868224670187,0.01193586822467041
2023-06-30,110057.44291015071,30477.251953125,True,1.8332093325208372,1.1005744291015072,0.0010477918298796851,0.001047791829879463
2023-07-01,110464.87334347855,30590.078125,True,1.83999583648622,1.1046487334347856,0.0037019798257575953,0.0037019798257575953
2023-07-02,110575.70412626654,30620.76953125,True,1.8418419272181608,1.1057570412626654,0.0010033124506769742,0.0010033124506771962
2023-07-03,112510.08003181462,31156.439453125,True,1.8740625192007416,1.1251008003181462,0.01749367929268808,0.01749367929268808
2023-07-04,111141.97508773289,30777.58203125,True,1.8512742126124628,1.111419750877329,-0.012159843310882601,-0.01215984331088249
2023-07-05,110190.74453893352,30514.166015625,True,1.8354297165626905,1.1019074453893352,-0.0085586975402272,-0.0085586975402272
2023-07-06,108006.6290898103,29909.337890625,True,1.7990492526997932,1.0800662908981031,-0.01982122417143206,-0.019821224171432172
2023-07-07,109569.98918157579,30342.265625,True,1.8250898932465198,1.0956998918157579,0.014474667943441766,0.014474667943441766
2023-07-08,109390.42695050799,30292.541015625,True,1.8220989537056975,1.0939042695050798,-0.0016387902600797366,-0.0016387902600797366
2023-07-09,108952.37240754126,30171.234375,True,1.8148023488138745,1.0895237240754125,-0.004004505286051341,-0.004004505286051341
2023-07-10,109830.7313992727,30414.470703125,True,1.829433034920767,1.098307313992727,0.008061862007427534,0.008061862007427312
2023-07-11,110576.36005491612,30620.951171875,True,1.8418528529174143,1.1057636005491611,0.006788889103658935,0.006788889103658935
2023-07-12,109748.31008530679,30391.646484375,True,1.8280601561952063,1.0974831008530679,-0.007488490028050188,-0.007488490028050299
2023-07-13,113664.23233520183,31476.048828125,True,1.8932870506615276,1.1366423233520182,0.035680934374763495,0.035680934374763495
2023-07-14,109540.38775639053,30334.068359375,True,1.824596827012464,1.0954038775639052,-0.036280934592069936,-0.036280934592069825
2023-07-15,109402.21956020773,30295.806640625,True,1.8222953813309875,1.0940221956020773,-0.001261344778969331,-0.001261344778969553
2023-07-16,109233.67410925413,30249.1328125,True,1.8194879465453702,1.0923367410925413,-0.001540603578530142,-0.001540603578530031
2023-07-17,108860.84567543997,30145.888671875,True,1.8132778025857723,1.0886084567543997,-0.0034131272874815544,-0.0034131272874815544
2023-07-18,107816.05007862828,29856.5625,True,1.795874808403766,1.078160500786283,-0.009597533349379406,-0.009597533349379406
2023-07-19,108023.18952496279,29913.923828125,True,1.7993250972357864,1.080231895249628,0.0019212301525000086,0.0019212301525000086
2023-07-20,107582.96265915663,29792.015625,True,1.7919923083077256,1.0758296265915663,-0.0040752996439197275,-0.0040752996439197275
2023-07-21,108004.4849789558,29908.744140625,True,1.7990135385861041,1.080044849789558,0.00391811407104159,0.0039181140710413676
2023-07-22,107509.97120115276,29771.802734375,True,1.7907765011940144,1.0750997120115275,-0.004578641136054773,-0.004578641136054662
2023-07-23,108639.30401079993,30084.5390625,True,1.809587618292722,1.0863930401079993,0.010504447141318485,0.010504447141318263
2023-07-24,105361.75550284989,29176.916015625,True,1.7549940137741349,1.053617555028499,-0.03016908602087698,-0.03016908602087698
2023-07-25,105544.02608447074,29227.390625,True,1.7580300658796169,1.0554402608447073,0.0017299501204297574,0.0017299501204297574
2023-07-26,106004.74190433054,29354.97265625,True,1.7657041360585553,1.0600474190433054,0.004365152978824893,0.004365152978825115
2023-07-27,105483.7159136918,29210.689453125,True,1.7570254889514747,1.0548371591369181,-0.004915119656712652,-0.004915119656712874
2023-07-28,105875.72849725673,29319.24609375,True,1.76355518024408,1.0587572849725673,0.0037163327075591113,0.0037163327075591113
2023-07-29,106011.76668857751,29356.91796875,True,1.7658211467731417,1.060117666885775,0.001284885528077373,0.001284885528077373
2023-07-30,105505.63016543598,29275.30859375,False,1.7609123358310892,1.05505630165436,-0.004774342876752047,-0.002779902682116364
2023-07-31,105505.63016543598,29230.111328125,False,1.7581937164071462,1.05505630165436,0.0,-0.0015438698273755325
2023-08-01,105294.61890510512,29675.732421875,True,1.7849978636146138,1.0529461890510512,-0.0020000000000000018,0.015245275282999904
2023-08-02,103229.30801585493,29151.958984375,False,1.7534928461928225,1.0322930801585493,-0.019614591046780094,-0.017649890828437043
2023-08-03,103229.30801585493,29178.6796875,False,1.7551000987894678,1.0322930801585493,0.0,0.0009166006009861949
2023-08-04,103229.30801585493,29074.091796875,False,1.7488091281515208,1.0322930801585493,0.0,-0.0035843942133477746
2023-08-05,103229.30801585493,29042.126953125,False,1.746886440044168,1.0322930801585493,0.0,-0.0010994270766330194
2023-08-06,103229.30801585493,29041.85546875,False,1.7468701102356063,1.0322930801585493,0.0,-9.347950838289876e-06
2023-08-07,103229.30801585493,29180.578125,False,1.755214289968763,1.0322930801585493,0.0,0.004776645775930843
2023-08-08,103229.30801585493,29765.4921875,False,1.790396921255431,1.0322930801585493,0.0,0.020044635853149417
2023-08-09,103229.30801585493,29561.494140625,False,1.7781264211485823,1.0322930801585493,0.0,-0.006853508270246889
2023-08-10,103229.30801585493,29429.591796875,False,1.7701924838003011,1.0322930801585493,0.0,-0.004461964714047917
2023-08-11,103229.30801585493,29397.71484375,False,1.7682750823216196,1.0322930801585493,0.0,-0.001083159880198581
2023-08-12,103229.30801585493,29415.96484375,False,1.7693728213950097,1.0322930801585493,0.0,0.0006207965516027425
2023-08-13,103229.30801585493,29282.9140625,False,1.7613698054320932,1.0322930801585493,0.0,-0.004523080645381872
2023-08-14,103229.30801585493,29408.443359375,False,1.7689204034614026,1.0322930801585493,0.0,0.004286776125049574
2023-08-15,103229.30801585493,29170.34765625,False,1.7545989263914494,1.0322930801585493,0.0,-0.008096168172366025
2023-08-16,103229.30801585493,28701.779296875,False,1.7264144991782817,1.0322930801585493,0.0,-0.016063173634291772
2023-08-17,103229.30801585493,26664.55078125,False,1.6038750283275187,1.0322930801585493,0.0,-0.07097917151940503
2023-08-18,103229.30801585493,26049.556640625,False,1.5668830777483331,1.0322930801585493,0.0,-0.02306411031148725
2023-08-19,103229.30801585493,26096.205078125,False,1.5696889852856677,1.0322930801585493,0.0,0.0017907574452631358
2023-08-20,103229.30801585493,26189.583984375,False,1.5753057345470962,1.0322930801585493,0.0,0.003578256147606318
2023-08-21,103229.30801585493,26124.140625,False,1.5713693108386109,1.0322930801585493,0.0,-0.002498831574187732
2023-08-22,103229.30801585493,26031.65625,False,1.5658063677089902,1.0322930801585493,0.0,-0.0035401882238949023
2023-08-23,103229.30801585493,26431.640625,False,1.5898654623491593,1.0322930801585493,0.0,0.015365306423789304
2023-08-24,103229.30801585493,26162.373046875,False,1.5736689943105302,1.0322930801585493,0.0,-0.01018731988472621
2023-08-25,103229.30801585493,26047.66796875,False,1.5667694739722235,1.0322930801585493,0.0,-0.004384352975912553
2023-08-26,103229.30801585493,26008.462890625,False,1.564411285143011,1.0322930801585493,0.0,-0.0015051281432193475
2023-08-27,103229.30801585493,26089.693359375,False,1.5692973048414594,1.0322930801585493,0.0,0.0031232321991347956
2023-08-28,103229.30801585493,26106.150390625,False,1.5702871966899596,1.0322930801585493,0.0,0.0006307866874213364
2023-08-29,103229.30801585493,27727.392578125,False,1.6678050540405056,1.0322930801585493,0.0,0.062101924766441385
2023-08-30,103229.30801585493,27297.265625,False,1.6419328807274307,1.0322930801585493,0.0,-0.015512708305083778
2023-08-31,103229.30801585493,25931.47265625,False,1.5597803159077828,1.0322930801585493,0.0,-0.05003405789842741
2023-09-01,103229.30801585493,25800.724609375,False,1.5519158096160486,1.0322930801585493,0.0,-0.005042060225742162
2023-09-02,103229.30801585493,25868.798828125,False,1.556010479742755,1.0322930801585493,0.0,0.0026384615075991658
2023-09-03,103229.30801585493,25969.56640625,False,1.5620716582544656,1.0322930801585493,0.0,0.0038953327054152
2023-09-04,103229.30801585493,25812.416015625,False,1.5526190487099392,1.0322930801585493,0.0,-0.006051329012069284
